0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0.8001260709923183,-0.6228419775649173,-0.9356454700181661,-83.1955299658573,234.6088293424606,-53.508835943294194,0.39840560246481765,-3.063993795095066,-3.2164553467402155,-132.08934645308543,-129.62921639617133,-161.04513589900316,-0.8802408998919583,-1.059582151086398,-0.4471111132639633,-7.759828461502958,5.44229415793231,-18.504050695905295,0.017992096886303644,1.3565861129699304,-0.3695999194284584,4.739159436408399,-33.78773664180794,-133.9893920710125,-0.2802617229254764,-0.6968962500067236,0.9064986153014243,-142.14649834942122,25.997314528284168,-0.7676313921810679,-0.1556968948112153,-0.826695610022772,-0.1884809000555456,-25.67711965992005,59.6229835005309,-75.6155393264719,0.13278827431750967,-0.9856633344287777,-0.06081051175556811,-31.566843314290765,8.396570149172454,5.880468057679306
0.39057667299334753,-0.867489348595269,-0.7360117698148279,-80.66484622390615,225.7795862068441,-66.74761686872624,0.4796043305390967,-2.2838612355583545,-2.2556585168041345,-147.0507190687602,-114.74554511987411,-139.70253573662285,-0.6445625480513764,-0.9350760763209217,-0.3223109320145141,3.6817155422492958,-5.243237608034741,-31.459878680341287,0.002931091941136643,1.3904222534545758,-0.36059771315983985,4.98392730306022,-33.62219247850684,-137.9929408635968,-0.26938933044039665,-0.6921338609917721,0.9153042739808525,-154.4172889855767,28.132354060831005,-0.41560638399543864,-0.1481651772097234,-0.8612382003468312,-0.19219676067310806,-25.97885937606229,58.3409706758421,-70.43173180546535,0.13455611919149507,-1.015781561865728,-0.07454897159614582,-34.67744856335907,9.101902988901905,8.404786926967567
-0.058264072565825026,-1.1302151318221068,-0.5006502951403728,-76.77516423998033,212.5963141591309,-79.66846102963899,0.5468096516867856,-1.5222906589666494,-1.2411566568137926,-165.16782845614335,-96.8612231478907,-117.04928861993247,-0.3939790475879606,-0.8202758362806826,-0.18702337094771299,14.197345300878212,-14.830609981029303,-45.2948529771774,-0.011190459826504934,1.430286689666935,-0.3507260821293408,5.231228313207897,-33.567776277227026,-142.46930950466762,-0.25765547636403574,-0.6888068283205608,0.9240453086093838,-168.46422635945268,30.520283695458236,-0.015100534401035504,-0.14183867514943818,-0.8997049243834557,-0.19882895364478936,-26.279269957930442,56.657164621441474,-64.64017112244692,0.13509257619450554,-1.0520401106579351,-0.08835370195486462,-38.1882087851608,9.444604919322133,11.137811606301447
-0.5073986750209732,-1.3778717837880257,-0.2398420588619928,-71.03478973740796,194.30806557235888,-89.49372152094902,0.5708521390344697,-0.9445640559885076,-0.33426854721640487,-188.13050016703346,-77.21548050876926,-96.73597288786625,-0.16218847548404564,-0.7458368272622767,-0.0584555875220582,21.208093599866576,-20.82708765215664,-57.74636229944641,-0.0205369271189103,1.4761953886432535,-0.34245062655005887,5.457394550205094,-33.84583301619709,-147.02364917356508,-0.24765173706229054,-0.6891527968794522,0.9319880363472847,-183.3204441799268,32.90732876519703,0.3615835130071414,-0.13766623201185008,-0.9383553304868838,-0.2101284424715637,-26.50883129656071,54.610276016371145,-58.72223101690379,0.133080117766945,-1.0942032808859505,-0.09959336221379458,-41.6935012690599,8.92011614436325,13.720512873189987
-0.9458400262197357,-1.6014373333293328,0.042953249687617594,-63.48733777104768,168.35877844406258,-96.02790415928814,0.5492919427755159,-0.5920053489304825,0.42730657121722737,-217.04031084519843,-58.29957848087887,-80.41799820168224,0.044903471319889976,-0.7237287005746186,0.06049950005052747,23.989640502181302,-22.365559750494313,-68.7562866703728,-0.021136539884253226,1.5316666848642724,-0.33555879998226484,5.626046674180253,-34.52963647353436,-151.8363027874781,-0.2401716758759327,-0.6929010580914702,0.9409863388871792,-199.76081413313045,35.25957818872948,0.6419875766143509,-0.1370084185355731,-0.976918609179097,-0.2268182171751785,-26.57089911584405,51.91171041436921,-52.293556058492804,0.1269350326877721,-1.143980795072005,-0.10740128676651972,-45.12624214101061,7.36511002471254,16.090482738511135
-1.312410034900561,-1.7745149286069546,0.30904224292589394,-55.30905538088289,133.00206549687763,-99.69763367850746,0.5090097742445246,-0.5017592834764627,0.9872614421984685,-247.8251593298133,-44.50507273775512,-71.9333147440625,0.20478395924300508,-0.7685260132229011,0.157046412230504,21.779306503867456,-18.690666897081453,-77.66408641840117,-0.008766218351831601,1.596920493902718,-0.3301077375241629,5.71367956997963,-35.651525217420954,-156.83811860176917,-0.23570166955076594,-0.6992037233656738,0.9538433985569092,-217.49606909495972,37.31579756693929,0.6859468894409138,-0.14130973560456483,-1.0124433071163146,-0.2481288263015513,-26.37960247498803,48.550070987461766,-45.39929960391617,0.11550839711971198,-1.199546622945602,-0.1100508191823862,-48.16551614048088,4.862997133208041,17.99213539302884
-1.5400756451052149,-1.885230885728297,0.5131480229622839,-48.29238936375225,86.78248361094704,-102.59171792303592,0.4772756052521416,-0.6425502044731561,1.3692148826679118,-274.74100795895987,-38.67265161468474,-72.05283304048895,0.2993476813604169,-0.8871882093306652,0.2195297889167903,14.691089807114984,-10.105071499153874,-84.1308297936045,0.02143750844518269,1.6734971853760563,-0.32585352211724333,5.686763501901116,-37.20478724458367,-162.15241395524765,-0.23356572714911356,-0.7072348245640077,0.9757159655851199,-236.9766011762093,38.88361268872801,0.22402917563606722,-0.15184824978558023,-1.0425179440201493,-0.2727215038968037,-25.763828688674995,44.43172998799839,-37.69869479826526,0.09814834150401427,-1.25951034911582,-0.10570986791236082,-50.53119195695589,1.7083649157673162,19.231662929105973
-1.57164549402673,-1.9328831736586263,0.6182631785911653,-44.069899577072135,31.54818792699581,-106.67689908040326,0.43261210093905206,-0.9593425498847694,1.607184757735934,-292.8110947973457,-41.22784981620819,-77.8627108290301,0.31178977835183996,-1.0772177330249757,0.23665984004412818,3.47505554151301,2.432900470201433,-87.52752509120114,0.07239629429673503,1.7598463396930106,-0.32291826827834563,5.536249393619952,-39.12504785579793,-167.63108362315808,-0.23268992954414575,-0.715791833817953,1.009843296090917,-257.92568634122404,39.78118741819593,-0.9513258984098726,-0.16895982726094663,-1.063898125340918,-0.298674568333919,-24.545069213176703,39.626445612046744,-29.07339984870168,0.07551464152662271,-1.3207410900093624,-0.09270073455705803,-51.92703281165252,-1.7412464755156785,19.636708119823588
-1.400267562575649,-1.9316697394397973,0.6102145895578127,-43.77423525227537,-27.620089796215193,-113.34033210088668,0.33630928677688754,-1.363611772887149,1.7434995202576373,-299.09104899962244,-50.96131777829397,-85.35166452175088,0.23755047593277798,-1.3233468039367542,0.20252273286755457,-10.19941924267582,16.901259940267444,-87.27091615728956,0.14679318554278054,1.8574567269362325,-0.32244809556656157,5.195420654257938,-41.38911573823265,-173.3849678914213,-0.23310979930482015,-0.7257702031196847,1.0610156999333322,-280.9356659944443,40.06762300046713,-3.0737537532887123,-0.19210753236602343,-1.075323977746332,-0.32420392181084007,-22.4876463628984,34.05171051310833,-19.105727683313138,0.04888094109630047,-1.382565843423668,-0.0705989832624162,-52.15994164206128,-5.20628075614176,19.194740462262764
-1.0712744860785648,-1.896394796465364,0.4962797505625283,-47.715608806772124,-83.21950780086965,-122.23789365829131,0.18117392998567913,-1.7615043304442242,1.7897159119911712,-292.8372218157531,-66.04895049794698,-92.05005581556239,0.08431631843495332,-1.5968488244006884,0.11756949637255329,-24.165229173633062,30.671654918962023,-82.69188062558274,0.24494220282112983,1.9647934765236774,-0.3258137654042525,4.5679208126786515,-43.92155579366039,-179.27135080167406,-0.23595198004602252,-0.7380607476202959,1.1314316584459412,-305.9940600973179,39.932295805745326,-6.250394750165291,-0.21935434761088576,-1.0752830185981586,-0.34681964799347687,-19.412564489770027,27.642467114309408,-7.561677170077499,0.019914717022786802,-1.4425863888745187,-0.041104825629911024,-51.06176488523093,-8.514497815153735,17.988938799446306
-0.6533870937534217,-1.842389701691364,0.3005096530931149,-55.44801249468375,-128.434258768041,-132.17785455783698,-0.005487847223587024,-2.076950359983958,1.7558834642120904,-275.43288573934007,-84.37720989671655,-96.71810142873863,-0.12730407775023395,-1.8621873166583587,-0.011411229628421258,-36.133563293846706,40.800505890962704,-73.36982628674765,0.36463433043602117,2.0801695098087216,-0.3345416522187676,3.4965331361803234,-46.615654219182886,-185.30168360020173,-0.2428713535084627,-0.7544682307642,1.222579313117081,-333.4036732088766,39.6519130471579,-10.585049142695674,-0.24759520712166017,-1.0645885319745985,-0.36413929152993335,-15.249877275373692,20.266655772705853,5.727272639958221,-0.01004095570138226,-1.4980630762727531,-0.007733980672404093,-48.5604150307865,-11.49802367157769,16.218633936649475
-0.21022080230171625,-1.7782749973311551,0.0551520127828998,-65.75447941463204,-159.25046791737358,-141.72263067289762,-0.17930415057461033,-2.2727071544922604,1.6676207309704303,-249.49171991783672,-103.42456146399037,-98.97109900186398,-0.3663534420886029,-2.0803330565185263,-0.1715700734718965,-44.15316085808537,44.57545045794172,-59.26558756838311,0.49958712109178893,2.197676046624117,-0.3491672512264871,1.7741113580985761,-49.22599984714537,-191.35971526703585,-0.25409492414041923,-0.7771016945399926,1.3312408811329848,-363.32869237201777,39.38860153413379,-16.22021395830165,-0.2723352498613254,-1.0450279748753988,-0.3741581876950426,-10.047452905315936,11.655310436333892,20.895579242081244,-0.04002329657492323,-1.5437511296635924,0.025508190804783018,-44.63454926553545,-13.929483725002957,14.144825314758284
0.20550061272414905,-1.707419382430951,-0.2091931326221103,-77.16770002770531,-174.06294059625282,-149.70345426485554,-0.28720620752968806,-2.3448473775173877,1.5536679803475328,-218.21553197574863,-120.23769850421662,-99.26949061282538,-0.5947893547354365,-2.21248800535998,-0.3427699106985822,-46.79149743781011,39.960764866867976,-41.254028188441254,0.6379752036607876,2.308548927201463,-0.3694601063405148,-0.7593896613916941,-51.41736290363226,-197.358377614596,-0.2673279929698315,-0.8103562431050502,1.448490397326536,-395.4070759860868,39.259465458637436,-23.233350184309728,-0.2886089989546482,-1.0207073411041199,-0.3760305291192746,-4.104075975419764,1.7466487920647538,37.595619281740824,-0.0683627690312123,-1.5749525107395226,0.054804622627344465,-39.5009702850339,-15.514293368987937,12.089913675311664
0.5575086926832267,-1.628166794512628,-0.465002507973994,-88.13774328655369,-173.8566272637015,-155.4162155828611,-0.2962488347875354,-2.299884458853309,1.4393802286666684,-184.46359497453335,-131.49244441862032,-97.59578730010325,-0.7680811731953457,-2.2303433446042003,-0.500954065782998,-43.501287692010344,26.10557918007238,-21.42193358241868,0.762000675406848,2.4014415339033204,-0.3943539193991406,-4.26919750366459,-52.758570114864256,-203.1820207773827,-0.281532915101497,-0.860593455223236,1.5640781863031379,-429.4341315677525,39.4322674596822,-31.783413554612334,-0.29138210584602253,-0.9967341167065497,-0.3703679406766611,2.213243233013938,-9.637602709007105,55.635731815529766,-0.09340752178374616,-1.5889796642473515,0.0776350181786368,-33.48919677956654,-15.963237663065208,10.404426689312851
0.8278962740182825,-1.536248129375522,-0.6873212519425177,-97.22160319793021,-160.8704372196966,-158.5372559781868,-0.22314829548872336,-2.156275205313621,1.3360854749359734,-150.90456223409592,-135.07478525272305,-93.15437083162675,-0.847349736209461,-2.132193468274679,-0.6247918512112374,-34.92028064142779,4.17348518699961,-2.7677649119308607,0.8504772862147423,2.464952970176345,-0.4217139935540089,-8.74889531634123,-52.88997113321789,-208.57026021392736,-0.29750350224968036,-0.9317102021651946,1.6682848824781167,-464.33950038603024,40.13085884299972,-41.68718516344162,-0.2777131930928499,-0.9773967858316537,-0.3589278785438743,8.415231912313466,-22.265607505732614,74.34568079336469,-0.1134906101073379,-1.5856725044982036,0.09255631025127502,-27.067781105501428,-15.080159498880384,9.372149213646065
1.0141603601657878,-1.428394194555768,-0.8582009476774306,-103.20603294218655,-138.03565954172583,-159.10736867220473,-0.11849764023552825,-1.9486638506612237,1.2476220636310988,-119.46149299251641,-130.9066697156064,-85.37866057064835,-0.8119426909639421,-1.942282936289074,-0.7059614399208441,-22.932554707550906,-22.619216085056443,11.43967748986806,0.8812032354465552,2.4903237773469065,-0.44891381367071753,-14.14463394419271,-51.56822667489292,-213.3348865195859,-0.32272696727666234,-1.0263589778826967,1.7578052726161049,-499.3909853066054,41.66598325063918,-52.74779313189978,-0.24697448710595057,-0.9672879789603618,-0.34475460760502014,14.06304973820661,-35.902003587684895,93.34142843977202,-0.12766057180062906,-1.567756904799417,0.09978107994795066,-20.627928727282093,-12.699251037759044,9.197081700062162
1.1194590772402198,-1.3058257026381563,-0.9683475581153193,-105.23116849938039,-108.45577003803355,-157.1796033082301,-0.029949324276856662,-1.713868554160226,1.168051011893034,-91.33348199188272,-120.65860572951557,-74.98882970169412,-0.6708147891236594,-1.696517425380616,-0.7491086844285899,-10.089630475839884,-49.698308046444744,18.76858313016513,0.83900466864198,2.470592040836452,-0.47115249263986647,-20.192978040057564,-48.807354499115206,-217.0301227573426,-0.3655418920133986,-1.1389220110097042,1.8289782601428546,-532.895206352884,44.35512966985924,-64.50603709009182,-0.2016249003068938,-0.9681219215741412,-0.3308777579946859,18.739701326037142,-49.91504759228519,111.90186936760267,-0.13545317848735755,-1.5376139956611836,0.10081578027935174,-14.509688538127463,-8.787459291037907,9.932405832788753
1.1513426910941993,-1.1766840017112479,-1.0187063667699003,-103.11510515315216,-74.95197190960026,-152.88671583050518,0.0201313691995833,-1.476131351642788,1.0923855419566821,-67.07569654586473,-106.87786349321696,-63.462624044993916,-0.45151966766497564,-1.4292217497907147,-0.7670332271358538,1.1138654740840308,-72.56548368109642,17.86535703956353,0.7204427992414619,2.4024182687242317,-0.4842070503884445,-26.511796579290397,-44.802200641872645,-219.25395213009625,-0.435541799733232,-1.2599651264286749,1.884601732956688,-563.4050184765475,48.110640160085985,-76.61826370371284,-0.145748563831561,-0.9815197203959061,-0.31972648635359074,22.202196513255558,-63.688351398540675,129.56555129275685,-0.13694420453546605,-1.498766851417899,0.09801475480772492,-8.94902676391329,-3.503198940765119,11.50467795136882
1.1230085291823233,-1.0519854956379857,-1.018003720034781,-97.39634048986385,-40.09363065540229,-146.3458655152468,0.03681999109713061,-1.251665718692597,1.0219622497501422,-46.905771045217556,-91.98768448532918,-52.2342697652635,-0.18784812763197833,-1.1674362404750207,-0.772941831033536,8.740586408026273,-87.78381837391777,8.732570997867644,0.5358774228374822,2.284329016270262,-0.4877312646497769,-32.60056152738077,-39.785231155541474,-219.43536782175835,-0.5398209604891142,-1.3774453951842307,1.93553417261148,-589.0846010583333,52.23103841060906,-88.70826701024251,-0.0842262142601521,-1.0072976243202167,-0.3122410517841969,24.4101217531953,-76.66752413067329,146.00673268089125,-0.13266933479826357,-1.4534900842526692,0.09372143861615544,-4.058331251459579,2.7253016229245413,13.685485561830184
1.0502106992885547,-0.9465101399067114,-0.9788145174745,-89.26086365083121,-6.203027042974576,-138.00241628517693,0.03441844817926769,-1.0575199037255716,0.9629833877637244,-31.22095010322673,-77.70504132928117,-42.26727441201638,0.08766489586216186,-0.9341047650379364,-0.774655794144369,11.559553044185677,-93.35658608481396,-7.58977495808115,0.30631168018119503,2.1218113074774045,-0.48717140585736163,-37.91162044494434,-33.99407002419848,-217.19789050925772,-0.6841969256320087,-1.4810161079954747,2.0028744824435543,-607.7901220503368,55.63649194234354,-100.10916604905997,-0.022634028671903325,-1.0453270819378628,-0.30845049028107785,25.411830583609515,-88.26549734166646,160.83322575736625,-0.12317245179934493,-1.4049065840286423,0.08952781191550288,0.03603066014070658,9.24955362403874,16.149225504762246
0.9517627712945559,-0.8709069342123744,-0.9167272041179472,-80.01056311365731,24.80954997875361,-128.4347337715618,0.021758010829781852,-0.9037584810430608,0.9157650510872627,-19.546920595492704,-64.91054668499045,-33.82297653042289,0.3461262406701777,-0.745226062841173,-0.7737580773697911,9.178655318346033,-88.91928602636428,-29.367483644859597,0.055857138628897525,1.9241230592791974,-0.4894748285943093,-42.03912688430141,-27.38119878144445,-212.0610317947634,-0.8739703133731481,-1.5667880287668046,2.1025137663908158,-616.3803437447501,56.563700819744625,-109.89628162429447,0.03484117523300356,-1.0954346190090338,-0.3067999906917668,25.370569338712077,-98.1305224909131,173.93623137197258,-0.10878564572283504,-1.3546359939646977,0.08629138127289682,3.3313416773862774,15.384805522564719,18.487957381847984
