0,1,2
-2.4156783218231737,-0.021023484097643215,-0.09253873170375068
-2.5107527051418606,-0.07233004385278491,-0.09974916280819889
-2.7309348590316773,-0.1251478348323769,-0.10811589365842672
-3.0060726039852104,-0.16081615011118466,-0.1150278817657105
-3.2254111451342258,-0.17443576341034564,-0.11765408566752292
-3.28680206213427,-0.16995568704921155,-0.1137944436687993
-3.1669786235224877,-0.16768614096392986,-0.10340412327353095
-2.9114980614873835,-0.19159192676631037,-0.08920647874783559
-2.589515642886767,-0.26753785669752994,-0.07412868070989105
-2.2377278904292144,-0.41957468822569516,-0.058317405231519716
-1.864703723239481,-0.6523842921047726,-0.03964228242001749
-1.4629175229835392,-0.9584733307282266,-0.01351359313568697
-1.0444435389829418,-1.3158657361174808,0.02305391935608236
-0.6124356343565391,-1.7074589379875933,0.0725045427231497
-0.17848623063332197,-2.116122326003378,0.1332189007020201
0.24318930957220922,-2.543051520328748,0.2021295821090897
0.6514896397978205,-3.0061481722755805,0.2781793706271154
1.036139508729335,-3.502218184284253,0.36051417642704076
1.3981717458983254,-4.01738952377511,0.4495131654887184
1.717858613332974,-4.519950517194411,0.542957930783244
1.985800363042108,-4.9868864015844565,0.6380419813392255
2.195035811491182,-5.398095031703084,0.7302935433799439
2.345592520695441,-5.734953400435014,0.8144045433173323
2.4481500375132184,-5.9914473309282075,0.8859383819836384
2.5129843689775253,-6.16228202000742,0.9399888844542543
2.5527649891786033,-6.257380112441716,0.974444264355738
2.5693944624138503,-6.287898962171307,0.9890776693475768
2.5653914430435405,-6.270288673319275,0.9858526978934677
2.5345636681911303,-6.2230887518733065,0.9685488043989529
2.4799475577273062,-6.159337643773941,0.9402351112832261
2.397644739041027,-6.090390035659769,0.903646951468257
2.293096640305479,-6.0207534016520095,0.8604126355339502
2.170411360508377,-5.953604370897449,0.8119643861323095
2.036818347709762,-5.891411606704968,0.7601514261984718
1.896476766363135,-5.8293969962243875,0.7051873822638399
1.7520516484225324,-5.764725868583798,0.6476584288026374
1.603395243744893,-5.690192863234595,0.5880602186067191
1.4498702332577775,-5.604281131186463,0.5271170475347365
1.2926301634697654,-5.50852944196623,0.46688903909483925
1.1317692327713424,-5.4056962057022515,0.40765769547379094
0.9729660039176775,-5.301746214883,0.3506532675123081
0.8164581654023919,-5.196319797822867,0.295833070018043
0.6668102934908036,-5.093014743578601,0.243445736869229
0.5247643568775103,-4.990832310104934,0.19376384918434358
0.38756159079302965,-4.887627748889845,0.1462856315484897
0.25952134947919453,-4.78085435118625,0.10102163873199707
0.14044200644150628,-4.665361357091527,0.05658861850467388
0.03203956319415417,-4.541067865953975,0.012978614983989804
-0.06610472492275746,-4.405587386290993,-0.03015412561300215
-0.15311394796499941,-4.2630585073982274,-0.07242594373554817
-0.2283414172492668,-4.115717357551672,-0.11296125181795251
-0.29157521012405574,-3.96554800725929,-0.15128405060263458
-0.3410441675907866,-3.8179476928132536,-0.1858218912092569
-0.38015206732467566,-3.6743445017235152,-0.21593228709522555
-0.4064432357492263,-3.5403596824185257,-0.24105041816525943
-0.4223699480730599,-3.4170060463514074,-0.2611966743345155
-0.4294774574777784,-3.308062268031864,-0.27696080110798366
-0.4261414708441848,-3.2136922017143705,-0.2885829357529373
-0.4106983833133034,-3.1318149985091237,-0.2966468943983022
-0.38690971057035795,-3.063324507738633,-0.30111499931735225
-0.35813335424247406,-3.00500434220501,-0.3025223543807369
-0.3261662844328388,-2.957496179719836,-0.30154976807552364
-0.29042815341450556,-2.918008542722625,-0.29909943582824894
-0.2501964318250498,-2.8862735745538792,-0.2961580311081841
-0.20957736314411587,-2.860799107606072,-0.2930120672003326
-0.1677385257225714,-2.840682169809553,-0.2898054607425414
-0.12582836020281096,-2.8263513018799764,-0.28657955991052697
-0.08374465982902456,-2.815795936225158,-0.2830585849813901
-0.0392623692006792,-2.8096351702341753,-0.27927679536888217
0.005534011193306027,-2.8056011027465755,-0.27511665137576324
0.05264735047966276,-2.803717356927586,-0.2707899851967255
0.09952837198033829,-2.801722993676487,-0.26630258838728865
0.1520667171203988,-2.7981535059772895,-0.26127685057835554
0.2116471388198972,-2.7929806800332853,-0.25550783007400824
0.28238204998439137,-2.784067624817592,-0.24816740487472133
0.36798094377020796,-2.7713122312736584,-0.23856913498964616
0.4664427609155382,-2.752748040338168,-0.2259073931258141
0.5802657165408077,-2.7278368860270135,-0.20925450055058625
0.7036261875663329,-2.694477871070607,-0.18838636753187052
0.8357428794083612,-2.6490341337283163,-0.1632230414722062
0.9703244579542354,-2.59111483363483,-0.1345393964505528
1.1057693947558773,-2.5175177612909563,-0.10313785770603641
1.2346423799074313,-2.4282094724668832,-0.07039426043615327
1.3552564204059843,-2.3207857722551264,-0.03806458739412718
1.4680710433581994,-2.192622769908545,-0.0073243133164260215
1.5685536615150408,-2.0454900072788926,0.02053081547830795
1.6539758178968555,-1.8805423853189382,0.04505621076851035
1.7151105298674223,-1.7053867452259797,0.06587345919453755
1.7501973951184808,-1.521545864595308,0.08231170907179478
1.759797593778915,-1.331792587631252,0.0931145470944175
1.745612130720192,-1.1388046172477528,0.09727996478537025
1.7076416787001298,-0.9458278577060664,0.09409835932261794
1.6513869047513965,-0.7624994919741593,0.08399832713498416
1.5821506474660305,-0.5963484351392722,0.06873658553567416
1.4998386337461007,-0.45545363510302544,0.05020093446209035
1.4051140095995958,-0.3417471185123581,0.030519845536717615
1.3047300403674573,-0.25388823195931093,0.01087822246332752
1.2132972795464412,-0.18935331429807403,-0.00710071105875251
1.1308406521611067,-0.13770631882825574,-0.02519345691307189
1.0650673670751662,-0.09657141441936586,-0.04256306371133171
0.9880754258839088,-0.05394335996820543,-0.06452852423879363
