0,1,2
5.696933658914443,0.16768321661042443,-12.650125148516848
5.414396706706334,0.19317699103840363,-12.02402090596946
4.960876485055378,0.21228792243987876,-11.466456505859572
4.355960319721894,0.21868258328047782,-11.045129154897289
3.643207041599776,0.2159027521039291,-10.738390255677992
2.874832876060906,0.20722597512251645,-10.54971428373199
2.0792414766631397,0.19914039117288268,-10.458081871981939
1.2866071613400745,0.197779556023491,-10.455368680497678
0.5100491950737065,0.21025635481318175,-10.51325976616067
-0.2509486618242825,0.2458554313709286,-10.615215713570942
-0.992227389951917,0.31145622885136576,-10.734166601003892
-1.7352424907361765,0.4183985792221444,-10.845918191219045
-2.4801299850428085,0.57274481789358,-10.933369712496368
-3.2485718238513,0.7837533459356089,-10.976170918256825
-4.048901433273091,1.0564020931383507,-10.969200145042166
-4.887168846972807,1.391007065637584,-10.905346217265011
-5.772425199746206,1.7864842053966694,-10.793854268260944
-6.688997582322425,2.2294209630590696,-10.643950985431784
-7.6356547405747355,2.7082348258386033,-10.471929410011816
-8.58321013393156,3.199982623073169,-10.300106749524396
-9.511288781207494,3.6832501234761086,-10.143688440268157
-10.393715746943096,4.134456501746296,-10.021855736961713
-11.201122013918285,4.529956051402139,-9.938286671971227
-11.921212778639198,4.853638061030143,-9.896406207774577
-12.530576937531398,5.089416442991702,-9.887448766840262
-13.02880024323523,5.2315616559362885,-9.895064414376519
-13.4100081753648,5.276979886197468,-9.90460096088436
-13.677799498253744,5.228722583163428,-9.890315473278728
-13.84372023751207,5.096073023372476,-9.836905884496483
-13.914087107297254,4.890905581877718,-9.72558505771898
-13.909123663487955,4.631169876806879,-9.547133514204196
-13.840104019038849,4.336801551741514,-9.298901476083207
-13.726863350677757,4.028015084854678,-8.979371987081127
-13.58883589791574,3.7266135416829154,-8.601422125608067
-13.438146367342362,3.4470111994573225,-8.172472519579024
-13.294771395612345,3.203090770978072,-7.711047559363652
-13.164456639760546,3.0006937778000586,-7.231762017935577
-13.055883446618648,2.8410671785523554,-6.750790332905107
-12.966299772638607,2.7227700523935106,-6.2880465593736155
-12.888465349585486,2.6386327077588336,-5.856173416100293
-12.819171839127748,2.584952621021224,-5.474250540673088
-12.74455914367351,2.553276417121532,-5.148116113761962
-12.663732944386828,2.53894735402955,-4.887036554238544
-12.567075357510456,2.5352235330087836,-4.691836392907984
-12.45176339464953,2.536029212808936,-4.56128300830552
-12.316101941341982,2.536815258792078,-4.493524317901677
-12.156970897696896,2.531976886416849,-4.481910655558278
-11.980980591500986,2.519152434421348,-4.523379479656199
-11.785252825456986,2.4943274759047305,-4.608229329605329
-11.578690518485317,2.4568906432414668,-4.732267924921913
-11.363379281769612,2.406248269586484,-4.885665631862492
-11.14444647135979,2.342882776400142,-5.062888086684697
-10.930383329176218,2.26923876339696,-5.256306218615833
-10.723762788613742,2.186294925027978,-5.459460935991142
-10.53566379049956,2.097352108502422,-5.666699034575464
-10.3657662616149,2.0037003707047796,-5.8687835870623575
-10.222517664379696,1.9083174492441524,-6.061524887547763
-10.105821696146888,1.813428821197753,-6.235412596317497
-10.015255429120305,1.7200780811068301,-6.385099258536281
-9.952687948347624,1.6314123722320735,-6.50418470989379
-9.91297470219466,1.5481105278426377,-6.58693747928802
-9.898437778667514,1.4732420169809552,-6.630767031314832
-9.901310006322047,1.4075909504179862,-6.630163423969799
-9.922924826088163,1.3521171591562986,-6.586492580587129
-9.957273556980802,1.306327762308056,-6.50018115914738
-10.003424244680065,1.2672973259166216,-6.3750318456341475
-10.062783646471717,1.2333977101031859,-6.21916252489185
-10.133997533695943,1.2004570520461442,-6.039406409651386
-10.22387454637007,1.1666460778158427,-5.8496494117665
-10.330521000442152,1.1293511758163561,-5.6592847846716285
-10.463632309359362,1.0866611298698234,-5.481056601515972
-10.621945999393805,1.0371485943360703,-5.322998280191789
-10.813447703336543,0.9783164473695606,-5.191136290410736
-11.041945690953513,0.9107370509274453,-5.0924764012189385
-11.310231658237816,0.8337771633526403,-5.027335124724112
-11.62737559741338,0.7486977909097892,-4.9995903591432675
-11.990484333376962,0.6566275703789975,-5.006099369272067
-12.413601702731402,0.5586206968506855,-5.048497172119959
-12.891217581531508,0.45728857593794064,-5.123366071947515
-13.438072092057142,0.35315396839577823,-5.230765925475661
-14.056915968400526,0.24913711212003442,-5.370344928849517
-14.75283308314439,0.14614953914458625,-5.539493831236707
-15.5387720769898,0.04558998905992627,-5.739791325975416
-16.407619654390516,-0.051640647693706396,-5.965942194807235
-17.37927427563211,-0.1460645809053668,-6.220145452744886
-18.435723865438668,-0.23601367114163907,-6.494643802208669
-19.593504705648087,-0.32197133931118616,-6.789763102596323
-20.845310605975104,-0.4024002136610318,-7.101517063949812
-22.188840760125277,-0.4776759397240687,-7.42584429090248
-23.636919169294213,-0.548403423993571,-7.764448989657189
-25.171213111119332,-0.6148210823982174,-8.110798386577796
-26.81716248467272,-0.6782674121096436,-8.469713280997775
-28.544256359249285,-0.7374659010510722,-8.83312376240518
-30.3667606695256,-0.7920396284104954,-9.203346333877944
-32.281257822824166,-0.8403468260805097,-9.582061101230483
-34.25077210493127,-0.8812138039678339,-9.9609104320248
-36.31026543308838,-0.9147936569377576,-10.354668550980739
-38.36572808289208,-0.9403138517842726,-10.743572494554881
-40.50228825281136,-0.9606033049752076,-11.158006341203984
-42.54218801518108,-0.9769030476512386,-11.556606780957532
-44.70026674741968,-0.9963588542570446,-12.007570070034436
