0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
-2.0886616706291874,-0.5860344851513463,-0.5703773455282014,-33.61053208812683,104.63203170879605,-5.536102064574832,-2.402869133445319,-4.4272025356415154,-3.1977458684475755,-9.721652312075678,38.91108274646405,-135.25264264266173,1.8093559265971686,-0.8434527382147072,-0.5569246187231667,35.16824953896572,-37.21663961055784,13.417161584310687,-0.22908849215481353,-1.2199294720393814,-0.3679141052114688,-0.2334136860640508,51.95141056521806,-117.65452896114068,-0.027128162453296644,-0.7349152559693383,0.8496354425907757,-173.00458313051718,12.610517174402839,26.876582884371672,-0.42663251921928097,-0.9079951892976547,0.0009487212544635782,2.6260540327650337,64.66866111811075,-64.28054696988463,0.1758888371712171,-0.8404948558905374,0.10269234852630921,-9.979168489577697,8.572194445210162,-13.246188336724785
-1.6116708988403559,-0.7800434506745197,-0.4901867728104592,-47.01135839808384,93.05073893170575,32.49691690806477,-1.8490090735210891,-3.566001803550621,-2.494533365612545,-84.74134607069402,60.603114800456,-111.04978460669625,1.7064311273294426,-0.8674576732350302,-0.4134227000492891,14.28853485067417,-18.962413633706564,-11.433738639433697,-0.2819986145630811,-1.2818682261738117,-0.3915951541008285,-1.3014662151847947,55.452378957579896,-123.95330892147446,-0.02354611436370355,-0.7315768142817888,0.8669221470220593,-191.7947079367537,14.824789853558274,29.61201683229314,-0.3603878848656269,-0.8985847286652359,-0.0023229890425679432,5.717448942066425,55.04687864172728,-59.83530487914733,0.1822130313092758,-0.9152976070271797,0.10860994591465883,-13.48160148580631,15.626155178278262,-11.60969237350228
-1.1257892111499752,-0.9745355484249383,-0.3948302075790271,-60.05875628073681,81.55195865192553,68.78795786028262,-1.3594495254759036,-2.68936201084106,-1.694491966460936,-159.47916704006727,81.62780866627322,-86.64659198132101,1.5862488604991227,-0.8906710784400524,-0.27497243574445857,-7.008827354936462,-0.9649140211479748,-34.42291957386646,-0.3431547927886837,-1.352063311872438,-0.41681500053673987,-2.366869298313188,59.27204771096771,-130.84884065872203,-0.022687823748355124,-0.7261185495172913,0.8866659438066251,-212.65227399531142,16.84999538343643,32.447695660990725,-0.29244289646324073,-0.8910630513528671,-0.005652042709861588,8.641289617232015,45.21673497970664,-54.44482293522506,0.18329289726075174,-0.9937048085497651,0.1144505944084462,-17.016504896459413,22.914690496754254,-9.878074635854377
-0.6991356720853863,-1.14379407853641,-0.2838313670965272,-70.39615999417822,71.32742849174406,96.07885030606332,-1.0468378740351618,-1.9305613945918307,-0.88481068155226,-219.10751549117688,96.75414825392883,-65.23070504163039,1.4538039725540026,-0.9087739514214577,-0.1690446178375877,-25.293928625801186,13.6367436279317,-50.33406072235403,-0.4049698274232437,-1.4209929558506753,-0.44044927540312523,-3.317467151646131,62.76411812198525,-137.66894280394803,-0.0263941962753968,-0.7192557172405368,0.9073285142791051,-233.50536049224968,18.183015559192302,34.87375865837342,-0.23137731637333306,-0.8866960992821725,-0.009571925663609046,10.840404000919245,36.44522137610911,-48.17141131990598,0.17503538723709514,-1.0656298413757774,0.1203905798278554,-19.959077469898588,29.433465136926156,-8.21622427656472
-0.3155289556787799,-1.30248893328375,-0.1475950483145739,-77.89855085825445,61.3939235093521,114.12857690062367,-0.894334418930653,-1.314888225481708,-0.11986424613531217,-263.4927300801925,105.72614734542879,-44.95432307671637,1.3043393507608871,-0.9263060407784843,-0.09732489480115324,-40.80122441723003,25.45028407931358,-58.2436389366224,-0.4682974525677338,-1.4905103363167218,-0.4631543273764679,-4.242185299171945,66.00421043015318,-144.64962587785902,-0.03448726042315354,-0.7128166862641679,0.9308235262196872,-255.5122787529875,18.78903766486216,36.83697170112032,-0.17749846336976322,-0.885683510183663,-0.01443459256098855,12.368563845216253,28.731148754657344,-40.46589390352739,0.15634557514718492,-1.1334418557781163,0.12851107400975614,-22.341520897598656,35.276767857573894,-6.510570077963292
0.016264556899012374,-1.4563588861197563,0.01438441721695249,-81.72189821416706,51.43693730918629,122.34253585484412,-0.8846736819821869,-0.8945439868760342,0.5004970145675315,-293.5732721094729,109.1107590266755,-24.81081376614394,1.1430764035787824,-0.9512850842925075,-0.06409755358198635,-53.22750703468237,34.87406970657592,-57.29883216156119,-0.5290210332020008,-1.5578484418108718,-0.4847084870985386,-5.196422464293616,68.85403705010233,-151.58410407548607,-0.04556721060456866,-0.7085627262116859,0.9573795626550562,-278.3463484592868,18.608594745501243,38.188605674021915,-0.13448890021735127,-0.8875225861195964,-0.020548707403748864,13.281119015319208,22.464221590377015,-31.344718989514465,0.1280808214220045,-1.195313946299963,0.14000005888411007,-24.04052820997001,40.18574777167301,-4.737835914502039
0.2934858001447548,-1.6103023219611472,0.19190150831561986,-81.7763010088695,41.86817171444612,123.08100545768453,-0.9656023871237426,-0.6863796474133871,0.9529714357781696,-315.4533097445887,109.60838017039103,-3.3685507758467295,0.9722970783185219,-0.9984362397112055,-0.06609445340384561,-63.26084214269046,43.10746435323389,-48.210438295120504,-0.585050302408173,-1.6231202605968877,-0.5058023468767952,-6.257315684582907,71.41344252257895,-158.4051309132922,-0.057936124571726304,-0.7093265311546868,0.9876739300824307,-302.44548696189565,17.814786587534904,38.895716555116316,-0.1035627616319576,-0.8904380128031588,-0.028181794348824465,13.84120235946667,17.62331032791817,-20.665591572273946,0.09078396589029991,-1.25151431562663,0.15602828071977476,-25.069093280751606,44.035077901113254,-2.7530192534315012
0.4983020229548897,-1.7576457214440533,0.35645509180268975,-78.84886503200423,34.4214235040995,119.47299832713487,-1.0827393061165391,-0.7211484811894339,1.2677052582250519,-332.4915347716683,109.50207831359062,18.966733001890372,0.798433952468849,-1.0815220044752452,-0.09893807773546012,-71.17290168626779,50.57833049677531,-32.18175792187971,-0.6338191953059474,-1.685657077440864,-0.5262874219625553,-7.4478871908378546,73.81383438551597,-164.92612283398412,-0.07025410877732222,-0.7187056017332467,1.0219578607302937,-327.72313677273894,16.68455393952496,38.94613435924845,-0.08602451956406586,-0.8927582746219673,-0.037174870070061435,14.280501708934,14.259511397975267,-8.629491186883685,0.04530636003699585,-1.3015565486742222,0.17751264888310295,-25.45714337358228,46.57177278267624,-0.4540700323006031
0.6248127590119416,-1.8941860804200408,0.48416898112225504,-74.76309178153404,30.423310945408712,115.65347075544737,-1.165302256146837,-0.977366884797006,1.5073641131660498,-344.6417740028378,110.03904035955729,41.056526906776725,0.625929803204368,-1.2094874917127008,-0.15305463654222776,-77.20220573058883,57.30327872446721,-11.368486400234294,-0.674027979867417,-1.7446760600571007,-0.5462303099190716,-8.774382571517092,76.23478788297912,-170.8993051851933,-0.08127948201380665,-0.7404949074287261,1.0598707262617384,-354.0929788524537,15.669059096050827,38.371931394644214,-0.08041535081189422,-0.8920499315532945,-0.047038121101037514,14.847880701455383,12.168428158996095,4.540269407283269,-0.007101596697824064,-1.3460207505339983,0.20493987085408338,-25.320476967917404,47.706245073056486,2.287425844802568
0.6739672695997803,-2.0188320704953746,0.5687763916590401,-71.22439372370654,30.242693149215082,114.95255379465553,-1.1573338075201924,-1.3832507499494768,1.7030950545827876,-348.6451501476086,111.48271231338687,61.18636006031856,0.46135290640269455,-1.3849453230105975,-0.21899750280446684,-81.00987203439864,62.646278946459546,11.797529929899712,-0.7048171671913043,-1.8006606038082689,-0.5671291704799248,-10.199003192849158,78.86117133389243,-176.1853015474787,-0.0901318042897691,-0.7810675039545888,1.1023799131862917,-381.61253205258726,15.340224410331235,37.20000186862135,-0.08406971466040589,-0.8875792415463555,-0.05737178183346921,15.745658530701046,11.162725020551271,18.55877123414422,-0.06502687158254714,-1.3864650843929769,0.23783394225026108,-24.745355257068162,47.434656972285595,5.578509262017267
